codigo_ocorrencia1,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,Dia,Mes,Ano
78281,INCIDENTE,JUNDIAÍ,SP,SBJD,01/11/2018,01,11,2018
78284,INCIDENTE,JUNDIAÍ,SP,SBJD,02/11/2018,02,11,2018
78283,ACIDENTE,MOGI DAS CRUZES,SP,****,03/11/2018,03,11,2018
78291,ACIDENTE,PEIXOTO DE AZEVEDO,MT,****,03/11/2018,03,11,2018
78289,ACIDENTE,PATOS DE MINAS,MG,****,04/11/2018,04,11,2018
78300,INCIDENTE,MANGARATIBA,RJ,SDPA,04/11/2018,04,11,2018
78292,INCIDENTE,SANTARÉM,PA,SBSN,09/11/2018,09,11,2018
78296,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,09/11/2018,09,11,2018
78339,INCIDENTE GRAVE,GAMELEIRA,PE,****,10/11/2018,10,11,2018
78295,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,11/11/2018,11,11,2018
78317,ACIDENTE,QUERÊNCIA,MT,****,11/11/2018,11,11,2018
78308,INCIDENTE,MACAÉ,RJ,9PHD,13/11/2018,13,11,2018
78311,ACIDENTE,MIRANDA,MS,****,13/11/2018,13,11,2018
78306,INCIDENTE,JUNDIAÍ,SP,SBJD,14/11/2018,14,11,2018
78313,INCIDENTE,CAMPINAS,SP,SBKP,14/11/2018,14,11,2018
78309,INCIDENTE,PARATY,RJ,SDTK,15/11/2018,15,11,2018
78315,INCIDENTE,SÃO PAULO,SP,SBMT,15/11/2018,15,11,2018
78318,INCIDENTE,MARECHAL THAUMATURGO,AC,SSMH,15/11/2018,15,11,2018
78454,INCIDENTE,RIO DE JANEIRO,RJ,****,15/11/2018,15,11,2018
78310,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,16/11/2018,16,11,2018
78312,INCIDENTE GRAVE,MONTENEGRO,RS,SSNG,16/11/2018,16,11,2018
78320,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,16/11/2018,16,11,2018
78316,INCIDENTE,PONTA GROSSA,PR,SSZW,17/11/2018,17,11,2018
78321,INCIDENTE,BRAGANÇA PAULISTA,SP,****,17/11/2018,17,11,2018
78314,ACIDENTE,LAPA,PR,****,18/11/2018,18,11,2018
78325,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,19/11/2018,19,11,2018
78340,INCIDENTE,UBERLÂNDIA,MG,SBUL,19/11/2018,19,11,2018
78322,INCIDENTE,SÃO PAULO,SP,SBSP,20/11/2018,20,11,2018
78324,ACIDENTE,PELOTAS,RS,****,20/11/2018,20,11,2018
78326,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,21/11/2018,21,11,2018
78330,INCIDENTE GRAVE,VILA VELHA,ES,****,22/11/2018,22,11,2018
78332,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,24/11/2018,24,11,2018
78333,ACIDENTE,CAMPOS DO JORDÃO,SP,****,24/11/2018,24,11,2018
78336,INCIDENTE,ANDRADINA,SP,SDDN,26/11/2018,26,11,2018
78337,ACIDENTE,JEQUITAÍ,MG,SNJI,26/11/2018,26,11,2018
78338,INCIDENTE GRAVE,CRUZEIRO DO SUL,AC,SBCZ,27/11/2018,27,11,2018
78342,ACIDENTE,CALDAS NOVAS,GO,****,27/11/2018,27,11,2018
78341,INCIDENTE GRAVE,MANAUS,AM,SBEG,28/11/2018,28,11,2018
78343,INCIDENTE,PORTO VELHO,RO,****,28/11/2018,28,11,2018
78347,ACIDENTE,JATEÍ,MS,****,29/11/2018,29,11,2018
78344,ACIDENTE,SÃO PAULO,SP,****,30/11/2018,30,11,2018
78350,ACIDENTE,CÁCERES,MT,****,30/11/2018,30,11,2018
78349,INCIDENTE,CAMPINAS,SP,SBKP,01/12/2018,01,12,2018
78348,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,02/12/2018,02,12,2018
78360,INCIDENTE,GUARULHOS,SP,SBGR,02/12/2018,02,12,2018
78375,ACIDENTE,ALMEIRIM,PA,****,02/12/2018,02,12,2018
78351,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,08/12/2018,08,12,2018
78352,ACIDENTE,ITAITUBA,PA,SNMD,08/12/2018,08,12,2018
78353,INCIDENTE GRAVE,CAPITÓLIO,MG,SNDU,08/12/2018,08,12,2018
78359,ACIDENTE,SÃO GABRIEL DO OESTE,MS,****,08/12/2018,08,12,2018
78356,ACIDENTE,CHAPADÃO DO SUL,MS,****,09/12/2018,09,12,2018
78354,INCIDENTE,GUARULHOS,SP,SBGR,10/12/2018,10,12,2018
78367,ACIDENTE,GUAXUPÉ,MG,SNGX,10/12/2018,10,12,2018
78357,INCIDENTE,BIRITIBA-MIRIM,SP,SDIH,11/12/2018,11,12,2018
78363,INCIDENTE,SÃO PAULO,SP,SBMT,12/12/2018,12,12,2018
78366,INCIDENTE,BELÉM,AL,SBJC,13/12/2018,13,12,2018
78368,INCIDENTE GRAVE,ESPÍRITO SANTO DO TURVO,SP,****,14/12/2018,14,12,2018
78370,ACIDENTE,NOVA ANDRADINA,MS,****,14/12/2018,14,12,2018
78379,INCIDENTE,BELO HORIZONTE,MG,SBPR,14/12/2018,14,12,2018
78371,INCIDENTE GRAVE,CACEQUI,RS,****,17/12/2018,17,12,2018
78372,ACIDENTE,SÃO PAULO DE OLIVENÇA,AM,****,17/12/2018,17,12,2018
78373,INCIDENTE,NAVEGANTES,SC,SBNF,17/12/2018,17,12,2018
78374,INCIDENTE GRAVE,TERESINA,PI,SBTE,18/12/2018,18,12,2018
78380,INCIDENTE GRAVE,CONFINS,MG,SBCF,20/12/2018,20,12,2018
78408,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,21/12/2018,21,12,2018
78388,INCIDENTE GRAVE,FORMOSA,GO,SWFR,22/12/2018,22,12,2018
78383,INCIDENTE GRAVE,MACEIÓ,AL,SBMO,23/12/2018,23,12,2018
78384,INCIDENTE,BELO HORIZONTE,MG,SBBH,25/12/2018,25,12,2018
78387,INCIDENTE,GUARULHOS,SP,SBGR,26/12/2018,26,12,2018
78410,INCIDENTE,GUARULHOS,SP,SBGR,27/12/2018,27,12,2018
78390,ACIDENTE,ARACAJU,SE,****,29/12/2018,29,12,2018
78433,INCIDENTE,CURITIBA,PR,SBCT,29/12/2018,29,12,2018
78406,INCIDENTE,GUARULHOS,SP,****,30/12/2018,30,12,2018
78394,ACIDENTE,CALDAS NOVAS,GO,****,31/12/2018,31,12,2018
78391,ACIDENTE,UBATUBA,SP,****,01/01/2019,01,01,2019
78396,INCIDENTE GRAVE,TUCURUÍ,PA,****,01/01/2019,01,01,2019
78397,ACIDENTE,PORTO BELO,SC,SDEN,01/01/2019,01,01,2019
78411,INCIDENTE GRAVE,RECIFE,PE,SBRF,02/01/2019,02,01,2019
78522,INCIDENTE GRAVE,ENGENHEIRO BELTRÃO,PR,****,03/01/2019,03,01,2019
78405,ACIDENTE,FRONTEIRA,MG,****,04/01/2019,04,01,2019
78407,ACIDENTE,RESTINGA SECA,RS,****,05/01/2019,05,01,2019
78409,INCIDENTE,CAMPO GRANDE,AL,SBCG,05/01/2019,05,01,2019
78437,INCIDENTE GRAVE,RIACHÃO,MA,****,05/01/2019,05,01,2019
78526,INCIDENTE,CRUZEIRO DO SUL,AC,SBCZ,07/01/2019,07,01,2019
78412,INCIDENTE GRAVE,ATIBAIA,SP,SDTB,08/01/2019,08,01,2019
78416,INCIDENTE,ITUMBIARA,GO,****,08/01/2019,08,01,2019
78426,ACIDENTE,ARROIO GRANDE,RS,****,08/01/2019,08,01,2019
78427,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,09/01/2019,09,01,2019
78418,INCIDENTE,RECIFE,PE,SBRF,10/01/2019,10,01,2019
78429,ACIDENTE,SÃO BORJA,RS,****,11/01/2019,11,01,2019
78469,INCIDENTE,CARAUARI,AM,****,11/01/2019,11,01,2019
78428,INCIDENTE,PIRENÓPOLIS,GO,****,12/01/2019,12,01,2019
78430,ACIDENTE,RIO VERDE DE MATO GROSSO,MS,****,12/01/2019,12,01,2019
78432,ACIDENTE,CASCAVEL,PR,****,12/01/2019,12,01,2019
78435,INCIDENTE,JOÃO PESSOA,PB,SBJP,12/01/2019,12,01,2019
78439,ACIDENTE,CAMPINAS DO SUL,RS,****,12/01/2019,12,01,2019
78438,ACIDENTE,RIO DE JANEIRO,RJ,****,14/01/2019,14,01,2019
78442,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,15/01/2019,15,01,2019
78444,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,16/01/2019,16,01,2019
78445,INCIDENTE,LONDRINA,PR,SBLO,16/01/2019,16,01,2019
78459,ACIDENTE,PARELHAS,RN,****,19/01/2019,19,01,2019
78455,ACIDENTE,JAGUARÉ,ES,****,21/01/2019,21,01,2019
78460,ACIDENTE,PIRACICABA,SP,****,21/01/2019,21,01,2019
78467,ACIDENTE,SÍTIO NOVO,MA,****,22/01/2019,22,01,2019
78468,INCIDENTE GRAVE,ITAQUIRAÍ,MS,****,23/01/2019,23,01,2019
78471,INCIDENTE,BELO HORIZONTE,MG,SBPR,23/01/2019,23,01,2019
78479,ACIDENTE,SIDROLÂNDIA,MS,****,24/01/2019,24,01,2019
78472,INCIDENTE GRAVE,SÃO JOÃO DEL REI,MG,SNJR,25/01/2019,25,01,2019
78485,ACIDENTE,GUAÍRA,SP,****,25/01/2019,25,01,2019
78478,ACIDENTE,ITAJAÍ,SC,SIJY,26/01/2019,26,01,2019
78483,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,27/01/2019,27,01,2019
78488,INCIDENTE GRAVE,SALVADOR,BA,****,27/01/2019,27,01,2019
78489,INCIDENTE,SOROCABA,SP,SDCO,28/01/2019,28,01,2019
78493,ACIDENTE,PERUÍBE,SP,SSMW,28/01/2019,28,01,2019
78494,ACIDENTE,PONTES E LACERDA,MT,****,29/01/2019,29,01,2019
78496,INCIDENTE,PORTO ALEGRE,RS,SBPA,29/01/2019,29,01,2019
78492,INCIDENTE,CAMAQUÃ,RS,****,30/01/2019,30,01,2019
78513,ACIDENTE,AVARÉ,SP,****,31/01/2019,31,01,2019
78514,ACIDENTE,SOROCABA,SP,SDCO,31/01/2019,31,01,2019
78497,INCIDENTE GRAVE,CARAUARI,AM,SWCA,01/02/2019,01,02,2019
78515,ACIDENTE,GOIÂNIA,GO,SBGO,01/02/2019,01,02,2019
78498,INCIDENTE,MONTE ALEGRE,PA,SNMA,02/02/2019,02,02,2019
78516,INCIDENTE GRAVE,RIO VERDE,GO,SWLC,02/02/2019,02,02,2019
78499,INCIDENTE,SALVADOR,BA,SBSV,03/02/2019,03,02,2019
78518,INCIDENTE GRAVE,JAPURÁ,AM,SWJP,03/02/2019,03,02,2019
78517,INCIDENTE,BRASÍLIA,DF,SBBR,05/02/2019,05,02,2019
78523,INCIDENTE,MARABÁ,PA,SBMA,05/02/2019,05,02,2019
78520,INCIDENTE,LONDRINA,PR,SBLO,06/02/2019,06,02,2019
78525,ACIDENTE,DOM PEDRITO,RS,****,06/02/2019,06,02,2019
78527,ACIDENTE,MAÇAMBARÁ,RS,****,06/02/2019,06,02,2019
78536,INCIDENTE,CONFINS,MG,SBCF,06/02/2019,06,02,2019
78524,INCIDENTE GRAVE,BARREIRINHAS,MA,SSRS,07/02/2019,07,02,2019
78533,INCIDENTE GRAVE,DIVINÓPOLIS,MG,SNDV,07/02/2019,07,02,2019
78529,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,08/02/2019,08,02,2019
78528,ACIDENTE,BARCELOS,AM,****,09/02/2019,09,02,2019
78531,INCIDENTE,SÃO PAULO,SP,SBMT,09/02/2019,09,02,2019
78530,INCIDENTE,SÃO PAULO,SP,SBSP,10/02/2019,10,02,2019
78532,ACIDENTE,SÃO PAULO,SP,****,11/02/2019,11,02,2019
79089,INCIDENTE,FOZ DO IGUAÇU,PR,*****,12/02/2019,12,02,2019
78535,ACIDENTE,BELÉM,AL,****,13/02/2019,13,02,2019
78540,INCIDENTE,CONFINS,MG,SBCF,15/02/2019,15,02,2019
78542,INCIDENTE,CAMPINAS,SP,****,15/02/2019,15,02,2019
78559,INCIDENTE,PORTO ALEGRE,RS,SBPA,15/02/2019,15,02,2019
78538,INCIDENTE,GUARULHOS,SP,SBGR,17/02/2019,17,02,2019
78546,INCIDENTE,LONDRINA,PR,SBLO,18/02/2019,18,02,2019
78595,INCIDENTE GRAVE,PARAÚNA,GO,****,19/02/2019,19,02,2019
78544,INCIDENTE,JUNDIAÍ,SP,SBJD,20/02/2019,20,02,2019
78549,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,20/02/2019,20,02,2019
78557,INCIDENTE GRAVE,CAARAPÓ,MS,****,21/02/2019,21,02,2019
78556,INCIDENTE,GOIÂNIA,GO,SBGO,22/02/2019,22,02,2019
78548,ACIDENTE,JACAREACANGA,PA,****,23/02/2019,23,02,2019
78550,ACIDENTE,SÃO DESIDÉRIO,BA,####,23/02/2019,23,02,2019
78551,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,23/02/2019,23,02,2019
78552,ACIDENTE,LONDRINA,PR,SSOK,23/02/2019,23,02,2019
78553,INCIDENTE,GUARULHOS,SP,SBGR,24/02/2019,24,02,2019
78554,INCIDENTE,GUARULHOS,SP,SBGR,24/02/2019,24,02,2019
78560,INCIDENTE,BELO HORIZONTE,MG,SBBH,27/02/2019,27,02,2019
78562,INCIDENTE,CAMPINAS,SP,SBKP,01/03/2019,01,03,2019
78563,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,02/03/2019,02,03,2019
78568,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,02/03/2019,02,03,2019
78571,INCIDENTE,CAMPO LARGO,PR,****,02/03/2019,02,03,2019
78564,ACIDENTE,RIO DE JANEIRO,RJ,SBGL,03/03/2019,03,03,2019
78575,INCIDENTE GRAVE,QUIRINÓPOLIS,GO,SJQN,05/03/2019,05,03,2019
78570,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,06/03/2019,06,03,2019
78572,INCIDENTE GRAVE,NOVO PROGRESSO,PA,****,06/03/2019,06,03,2019
78576,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,08/03/2019,08,03,2019
78578,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/03/2019,08,03,2019
78601,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,08/03/2019,08,03,2019
79494,ACIDENTE,LUIZ ALVES,SC,****,08/03/2019,08,03,2019
78579,ACIDENTE,AQUIRAZ,CE,****,09/03/2019,09,03,2019
78580,INCIDENTE,GUARULHOS,SP,****,09/03/2019,09,03,2019
78583,INCIDENTE,CAMPINAS,SP,SBKP,09/03/2019,09,03,2019
78587,ACIDENTE,VILA NOVA DOS MARTÍRIOS,MA,****,09/03/2019,09,03,2019
78582,ACIDENTE,RIO PARDO,RS,****,11/03/2019,11,03,2019
78585,INCIDENTE,UBERABA,MG,****,11/03/2019,11,03,2019
78586,INCIDENTE,CURITIBA,PR,SBBI,12/03/2019,12,03,2019
78589,INCIDENTE,CAMPINAS,SP,SBKP,12/03/2019,12,03,2019
78590,INCIDENTE GRAVE,CAMPINAS,SP,SBKP,12/03/2019,12,03,2019
78588,INCIDENTE,GUARULHOS,SP,SBGR,13/03/2019,13,03,2019
78591,INCIDENTE,BARREIRAS,BA,SNBR,14/03/2019,14,03,2019
78593,INCIDENTE,BRASÍLIA,DF,SBBR,15/03/2019,15,03,2019
78596,INCIDENTE,COARI,AM,****,16/03/2019,16,03,2019
78597,INCIDENTE,BRASÍLIA,DF,****,16/03/2019,16,03,2019
78603,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,16/03/2019,16,03,2019
78624,INCIDENTE,PONTA PORÃ,MS,SBPP,17/03/2019,17,03,2019
78616,ACIDENTE,CAMPINA VERDE,MG,SNCV,18/03/2019,18,03,2019
78599,INCIDENTE GRAVE,TUPACIGUARA,MG,****,19/03/2019,19,03,2019
78604,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,20/03/2019,20,03,2019
78605,ACIDENTE,CAIABU,SP,SDQG,21/03/2019,21,03,2019
78608,ACIDENTE,SANTA INÊS,MA,SJBY,21/03/2019,21,03,2019
78623,INCIDENTE,NAVEGANTES,SC,SBNF,21/03/2019,21,03,2019
78607,ACIDENTE,MATÃO,SP,****,22/03/2019,22,03,2019
78609,ACIDENTE,CAFEZAL DO SUL,PR,****,22/03/2019,22,03,2019
78610,ACIDENTE,BENTO GONÇALVES,RS,SSBG,23/03/2019,23,03,2019
78612,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,23/03/2019,23,03,2019
78619,ACIDENTE,MONTIVIDIU,GO,****,24/03/2019,24,03,2019
78617,ACIDENTE,NOVA ANDRADINA,MS,****,25/03/2019,25,03,2019
78628,INCIDENTE,GAVIÃO PEIXOTO,SP,SBGP,26/03/2019,26,03,2019
78620,ACIDENTE,BOM JESUS DOS PERDÕES,SP,****,27/03/2019,27,03,2019
78645,INCIDENTE,FRANCISCO BELTRÃO,PR,SSFB,27/03/2019,27,03,2019
78627,INCIDENTE GRAVE,GOIATUBA,GO,****,29/03/2019,29,03,2019
78626,ACIDENTE,GUAPÉ,MG,SWFV,30/03/2019,30,03,2019
78638,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,30/03/2019,30,03,2019
78625,INCIDENTE,BELO HORIZONTE,MG,SBBH,31/03/2019,31,03,2019
78629,ACIDENTE,CAMPINAS,SP,****,01/04/2019,01,04,2019
78631,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,02/04/2019,02,04,2019
78637,INCIDENTE,FORTALEZA,CE,SBFZ,02/04/2019,02,04,2019
78632,INCIDENTE,JUNDIAÍ,SP,SBJD,03/04/2019,03,04,2019
78636,INCIDENTE,CONFINS,MG,SBCF,03/04/2019,03,04,2019
78635,INCIDENTE,OURO FINO,MG,SNOF,04/04/2019,04,04,2019
78653,INCIDENTE GRAVE,CORUMBÁ,MS,****,05/04/2019,05,04,2019
78640,ACIDENTE,ABADIA DE GOIÁS,GO,****,07/04/2019,07,04,2019
78641,ACIDENTE,SANTA ISABEL,GO,****,08/04/2019,08,04,2019
78643,ACIDENTE,BELO HORIZONTE,MG,SBPR,10/04/2019,10,04,2019
78651,INCIDENTE,BRASÍLIA,DF,SBBR,10/04/2019,10,04,2019
78655,ACIDENTE,RIACHÃO DAS NEVES,BA,****,11/04/2019,11,04,2019
78650,INCIDENTE,UBATUBA,SP,SDUB,12/04/2019,12,04,2019
78652,INCIDENTE GRAVE,GOIÂNIA,GO,SWNV,12/04/2019,12,04,2019
78657,INCIDENTE GRAVE,PORECATU,PR,****,12/04/2019,12,04,2019
78661,ACIDENTE,ALMEIRIM,PA,****,12/04/2019,12,04,2019
79456,ACIDENTE,NOVO PROGRESSO,PA,SJNP,12/04/2019,12,04,2019
78656,ACIDENTE,BELO HORIZONTE,MG,SBPR,13/04/2019,13,04,2019
78662,INCIDENTE,SÃO PAULO,SP,SBMT,15/04/2019,15,04,2019
79064,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,15/04/2019,15,04,2019
78665,INCIDENTE,CARAUARI,AM,SWCA,16/04/2019,16,04,2019
78669,INCIDENTE,PORTO ALEGRE,RS,SBPA,17/04/2019,17,04,2019
78673,INCIDENTE,SÃO PAULO,SP,SBMT,18/04/2019,18,04,2019
78674,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,18/04/2019,18,04,2019
78799,INCIDENTE GRAVE,CABO FRIO,RJ,****,18/04/2019,18,04,2019
79061,ACIDENTE,COARI,AM,****,19/04/2019,19,04,2019
79066,INCIDENTE GRAVE,GOIÂNIA,GO,****,19/04/2019,19,04,2019
78684,INCIDENTE,GUARULHOS,SP,SBGR,20/04/2019,20,04,2019
79063,INCIDENTE GRAVE,JAPERI,RJ,****,20/04/2019,20,04,2019
78683,INCIDENTE,GUARULHOS,SP,SBGR,21/04/2019,21,04,2019
78699,INCIDENTE,CAMPO NOVO DO PARECIS,MT,****,23/04/2019,23,04,2019
79086,INCIDENTE,SÃO PAULO,SP,SBGR,23/04/2019,23,04,2019
78697,INCIDENTE,SÃO PAULO,SP,SBMT,24/04/2019,24,04,2019
78703,ACIDENTE,RIBEIRÃO DAS NEVES,MG,****,24/04/2019,24,04,2019
78707,INCIDENTE GRAVE,VITÓRIA DA CONQUISTA,BA,****,26/04/2019,26,04,2019
78710,ACIDENTE,PARAGOMINAS,PA,****,26/04/2019,26,04,2019
78713,INCIDENTE,MANAUS,AM,SBEG,28/04/2019,28,04,2019
78714,ACIDENTE,PORTO BELO,SC,SDEN,28/04/2019,28,04,2019
78830,ACIDENTE,ESPIGÃO D'OESTE,RO,*****,28/04/2019,28,04,2019
78715,ACIDENTE,AMAPORÃ,PR,****,29/04/2019,29,04,2019
78716,INCIDENTE,SÃO PAULO,SP,SBGR,30/04/2019,30,04,2019
78717,ACIDENTE,VISCONDE DO RIO BRANCO,MG,****,01/05/2019,01,05,2019
78718,INCIDENTE,RECIFE,PE,SBRF,02/05/2019,02,05,2019
78719,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,03/05/2019,03,05,2019
78812,ACIDENTE,CONCÓRDIA,SC,SSCK,03/05/2019,03,05,2019
78813,ACIDENTE,VILA RICA,MT,SWVC,03/05/2019,03,05,2019
78814,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,03/05/2019,03,05,2019
78810,INCIDENTE,GUARULHOS,SP,SBGR,04/05/2019,04,05,2019
78811,INCIDENTE GRAVE,ITAQUIRAÍ,MS,****,04/05/2019,04,05,2019
78797,INCIDENTE,CONFINS,MG,SBCF,05/05/2019,05,05,2019
78798,INCIDENTE,RIO BRANCO,AC,SBRB,05/05/2019,05,05,2019
78796,ACIDENTE,NOVO ARIPUANÃ,AM,****,06/05/2019,06,05,2019
78733,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,07/05/2019,07,05,2019
78795,INCIDENTE,MATA DE SÃO JOÃO,BA,SNME,07/05/2019,07,05,2019
78732,ACIDENTE,SÃO JOÃO DEL REI,MG,****,08/05/2019,08,05,2019
78728,ACIDENTE,PARANAÍBA,MS,****,09/05/2019,09,05,2019
78730,ACIDENTE,PEROLÂNDIA,GO,****,09/05/2019,09,05,2019
78731,INCIDENTE,CURITIBA,PR,SBBI,09/05/2019,09,05,2019
78727,INCIDENTE GRAVE,PRIMAVERA DO LESTE,MT,SWPY,10/05/2019,10,05,2019
78828,INCIDENTE GRAVE,JEQUIÉ,BA,SNJK,12/05/2019,12,05,2019
78724,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBFS,14/05/2019,14,05,2019
78725,INCIDENTE GRAVE,ÁGUA BOA,MT,SWHP,14/05/2019,14,05,2019
78726,INCIDENTE GRAVE,SANTA RITA,PB,****,14/05/2019,14,05,2019
78722,ACIDENTE,CAMPO GRANDE,MS,****,15/05/2019,15,05,2019
78723,INCIDENTE,MANAUS,AM,SBEG,15/05/2019,15,05,2019
78712,ACIDENTE,CANARANA,MT,SJBH,16/05/2019,16,05,2019
78720,INCIDENTE,CURITIBA,PR,SBBI,16/05/2019,16,05,2019
78721,INCIDENTE,MARABÁ,PA,SBMA,16/05/2019,16,05,2019
78709,ACIDENTE,BELÉM,PA,****,18/05/2019,18,05,2019
78711,INCIDENTE GRAVE,LUZIÂNIA,GO,****,18/05/2019,18,05,2019
78708,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,19/05/2019,19,05,2019
78702,INCIDENTE,GUARULHOS,SP,****,20/05/2019,20,05,2019
78704,INCIDENTE,GUARULHOS,SP,SBGR,20/05/2019,20,05,2019
78706,INCIDENTE,SALVADOR,BA,SBSV,20/05/2019,20,05,2019
78700,INCIDENTE,BELO HORIZONTE,MG,****,22/05/2019,22,05,2019
78701,INCIDENTE GRAVE,GOIÂNIA,GO,****,22/05/2019,22,05,2019
78698,INCIDENTE,BELO HORIZONTE,MG,SBPR,23/05/2019,23,05,2019
78696,INCIDENTE,BELO HORIZONTE,MG,SBPR,26/05/2019,26,05,2019
78695,ACIDENTE,ESTÂNCIA,SE,****,27/05/2019,27,05,2019
79067,INCIDENTE GRAVE,RIBEIRÃO PRETO,SP,****,27/05/2019,27,05,2019
79060,ACIDENTE,SORRISO,MT,****,28/05/2019,28,05,2019
79062,INCIDENTE GRAVE,GUARANTÃ DO NORTE,MT,*****,29/05/2019,29,05,2019
78735,ACIDENTE,CAMPO MOURÃO,PR,****,06/06/2019,06,06,2019
78855,INCIDENTE GRAVE,BELO HORIZONTE,MG,*****,07/06/2019,07,06,2019
78737,ACIDENTE,CASCAVEL,PR,****,08/06/2019,08,06,2019
78738,ACIDENTE,IRANDUBA,AM,****,08/06/2019,08,06,2019
79059,ACIDENTE,VIAMÃO,RS,****,09/06/2019,09,06,2019
78741,INCIDENTE GRAVE,CAMPO GRANDE,MS,SSKG,12/06/2019,12,06,2019
78740,ACIDENTE,MANAUS,AM,SBEG,15/06/2019,15,06,2019
78743,ACIDENTE,LAGES,SC,SBLJ,18/06/2019,18,06,2019
78744,ACIDENTE,ITABORAÍ,RJ,****,22/06/2019,22,06,2019
78746,ACIDENTE,IBIRÁ,SP,SWYV,22/06/2019,22,06,2019
78856,INCIDENTE,CAMPINAS,SP,SBKP,23/06/2019,23,06,2019
78747,ACIDENTE,PARÁ DE MINAS,MG,****,25/06/2019,25,06,2019
78748,ACIDENTE,ITAITUBA,PA,SBIH,26/06/2019,26,06,2019
78749,ACIDENTE,CAMOCIM,CE,SNWC,27/06/2019,27,06,2019
78857,INCIDENTE,FLORIANÓPOLIS,SC,*****,28/06/2019,28,06,2019
78858,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,*****,28/06/2019,28,06,2019
78750,ACIDENTE,CANELA,RS,SSCN,29/06/2019,29,06,2019
78751,ACIDENTE,ALTA FLORESTA,MT,SWEN,30/06/2019,30,06,2019
78859,INCIDENTE,SÃO PAULO,SP,SSUB,30/06/2019,30,06,2019
78752,ACIDENTE,SANTA RITA DO PARDO,MS,****,02/07/2019,02,07,2019
78860,INCIDENTE,CUIABÁ,MT,*****,03/07/2019,03,07,2019
78861,INCIDENTE GRAVE,PACAJUS,CE,*****,03/07/2019,03,07,2019
78862,INCIDENTE,SÃO PAULO,SP,SBSP,03/07/2019,03,07,2019
78863,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,*****,05/07/2019,05,07,2019
78864,INCIDENTE,RIO BRANCO,AC,*****,05/07/2019,05,07,2019
78865,INCIDENTE,BRASÍLIA,DF,SBBR,05/07/2019,05,07,2019
78866,INCIDENTE,RIO DE JANEIRO,RJ,*****,05/07/2019,05,07,2019
78753,INCIDENTE GRAVE,CAMPO GRANDE,MS,SBCG,06/07/2019,06,07,2019
78867,INCIDENTE,IRACEMA,RR,*****,06/07/2019,06,07,2019
78754,ACIDENTE,CAROEBE,RR,****,07/07/2019,07,07,2019
78868,INCIDENTE,VITÓRIA,ES,*****,07/07/2019,07,07,2019
78755,ACIDENTE,ITAITUBA,PA,****,09/07/2019,09,07,2019
78869,INCIDENTE,SALVADOR,BA,SBSV,09/07/2019,09,07,2019
78756,ACIDENTE,PARANATINGA,MT,****,10/07/2019,10,07,2019
78757,ACIDENTE,ATIBAIA,SP,SBMT,12/07/2019,12,07,2019
78758,ACIDENTE,RIBEIRÃO PRETO,SP,SBRP,14/07/2019,14,07,2019
78870,INCIDENTE GRAVE,ITAPORANGA D'AJUDA,SE,*****,16/07/2019,16,07,2019
79088,INCIDENTE,VITÓRIA,ES,SBVT,17/07/2019,17,07,2019
